Datetime,Resolution code,Elia Grid Load
2025-03-27T14:00:00+01:00,PT15M,2629.49
2025-03-27T13:45:00+01:00,PT15M,2571.554
2025-03-27T13:30:00+01:00,PT15M,2470.26
2025-03-27T13:15:00+01:00,PT15M,2450.345
2025-03-27T13:00:00+01:00,PT15M,2530.012
2025-03-27T12:45:00+01:00,PT15M,2339.631
2025-03-27T12:30:00+01:00,PT15M,2381.342
2025-03-27T12:15:00+01:00,PT15M,2459.683
2025-03-27T12:00:00+01:00,PT15M,2679.157
2025-03-27T11:45:00+01:00,PT15M,2946.867
2025-03-27T11:30:00+01:00,PT15M,3052.78
2025-03-27T11:15:00+01:00,PT15M,3252.052
2025-03-27T11:00:00+01:00,PT15M,3503.811
2025-03-27T10:45:00+01:00,PT15M,3867.421
2025-03-27T10:30:00+01:00,PT15M,4001.812
2025-03-27T10:15:00+01:00,PT15M,4289.88
2025-03-27T10:00:00+01:00,PT15M,4616.363
2025-03-27T09:45:00+01:00,PT15M,5081.294
2025-03-27T09:30:00+01:00,PT15M,5487.386
2025-03-27T09:15:00+01:00,PT15M,5891.381
2025-03-27T09:00:00+01:00,PT15M,6254.199
2025-03-27T08:45:00+01:00,PT15M,6606.989
2025-03-27T08:30:00+01:00,PT15M,7037.827
2025-03-27T08:15:00+01:00,PT15M,7385.921
2025-03-27T08:00:00+01:00,PT15M,7699.93
2025-03-27T07:45:00+01:00,PT15M,8002.563
2025-03-27T07:30:00+01:00,PT15M,8329.37
2025-03-27T07:15:00+01:00,PT15M,8607.011
2025-03-27T07:00:00+01:00,PT15M,8676.027
2025-03-27T06:45:00+01:00,PT15M,8711.896
2025-03-27T06:30:00+01:00,PT15M,8588.42
2025-03-27T06:15:00+01:00,PT15M,8298.452
2025-03-27T06:00:00+01:00,PT15M,8126.051
2025-03-27T05:45:00+01:00,PT15M,7851.538
2025-03-27T05:30:00+01:00,PT15M,7753.961
2025-03-27T05:15:00+01:00,PT15M,7631.593
2025-03-27T05:00:00+01:00,PT15M,7599.245
2025-03-27T04:45:00+01:00,PT15M,7322.675
2025-03-27T04:30:00+01:00,PT15M,7237.04
2025-03-27T04:15:00+01:00,PT15M,7272.548
2025-03-27T04:00:00+01:00,PT15M,7233.865
2025-03-27T03:45:00+01:00,PT15M,7184.649
2025-03-27T03:30:00+01:00,PT15M,7162.763
2025-03-27T03:15:00+01:00,PT15M,7173.949
2025-03-27T03:00:00+01:00,PT15M,7191.687
2025-03-27T02:45:00+01:00,PT15M,7098.668
2025-03-27T02:30:00+01:00,PT15M,7134.553
2025-03-27T02:15:00+01:00,PT15M,7094.221
2025-03-27T02:00:00+01:00,PT15M,7209.138
2025-03-27T01:45:00+01:00,PT15M,7291.554
2025-03-27T01:30:00+01:00,PT15M,7325.799
2025-03-27T01:15:00+01:00,PT15M,7393.068
2025-03-27T01:00:00+01:00,PT15M,7475.491
2025-03-27T00:45:00+01:00,PT15M,7474.977
2025-03-27T00:30:00+01:00,PT15M,7582.203
2025-03-27T00:15:00+01:00,PT15M,7759.947
2025-03-27T00:00:00+01:00,PT15M,7852.476
2025-03-26T23:45:00+01:00,PT15M,8052.113
2025-03-26T23:30:00+01:00,PT15M,8010.681
2025-03-26T23:15:00+01:00,PT15M,8086.105
2025-03-26T23:00:00+01:00,PT15M,8267.941
2025-03-26T22:45:00+01:00,PT15M,8336.797
2025-03-26T22:30:00+01:00,PT15M,8348.29
2025-03-26T22:15:00+01:00,PT15M,8365.501
2025-03-26T22:00:00+01:00,PT15M,8384.093
2025-03-26T21:45:00+01:00,PT15M,8372.484
2025-03-26T21:30:00+01:00,PT15M,8513.678
2025-03-26T21:15:00+01:00,PT15M,8635.857
2025-03-26T21:00:00+01:00,PT15M,8831.264
2025-03-26T20:45:00+01:00,PT15M,8823.703
2025-03-26T20:30:00+01:00,PT15M,8919.96
2025-03-26T20:15:00+01:00,PT15M,9054.751
2025-03-26T20:00:00+01:00,PT15M,9178.662
2025-03-26T19:45:00+01:00,PT15M,9339.795
2025-03-26T19:30:00+01:00,PT15M,9416.24
2025-03-26T19:15:00+01:00,PT15M,9421.015
2025-03-26T19:00:00+01:00,PT15M,9447.528
2025-03-26T18:45:00+01:00,PT15M,9442.37
2025-03-26T18:30:00+01:00,PT15M,9339.655
2025-03-26T18:15:00+01:00,PT15M,9049.748
2025-03-26T18:00:00+01:00,PT15M,8823.095
2025-03-26T17:45:00+01:00,PT15M,8569.932
2025-03-26T17:30:00+01:00,PT15M,8161.267
2025-03-26T17:15:00+01:00,PT15M,7862.394
2025-03-26T17:00:00+01:00,PT15M,7673.779
2025-03-26T16:45:00+01:00,PT15M,7449.115
2025-03-26T16:30:00+01:00,PT15M,7213.775
2025-03-26T16:15:00+01:00,PT15M,7089.072
2025-03-26T16:00:00+01:00,PT15M,7099.996
2025-03-26T15:45:00+01:00,PT15M,6993.581
2025-03-26T15:30:00+01:00,PT15M,6907.617
2025-03-26T15:15:00+01:00,PT15M,6865.85
2025-03-26T15:00:00+01:00,PT15M,6921.479
2025-03-26T14:45:00+01:00,PT15M,6866.29
2025-03-26T14:30:00+01:00,PT15M,6877.069
2025-03-26T14:15:00+01:00,PT15M,6933.608
2025-03-26T14:00:00+01:00,PT15M,6779.747
2025-03-26T13:45:00+01:00,PT15M,6808.468
2025-03-26T13:30:00+01:00,PT15M,6884.214
2025-03-26T13:15:00+01:00,PT15M,6876.467
2025-03-26T13:00:00+01:00,PT15M,6944.075
2025-03-26T12:45:00+01:00,PT15M,7042.77
2025-03-26T12:30:00+01:00,PT15M,7099.902
2025-03-26T12:15:00+01:00,PT15M,7048.325
2025-03-26T12:00:00+01:00,PT15M,7267.275
2025-03-26T11:45:00+01:00,PT15M,7389.616
2025-03-26T11:30:00+01:00,PT15M,7427.661
2025-03-26T11:15:00+01:00,PT15M,7394.586
2025-03-26T11:00:00+01:00,PT15M,7509.272
2025-03-26T10:45:00+01:00,PT15M,7743.204
2025-03-26T10:30:00+01:00,PT15M,7830.344
2025-03-26T10:15:00+01:00,PT15M,7932.098
2025-03-26T10:00:00+01:00,PT15M,7938.502
2025-03-26T09:45:00+01:00,PT15M,8187.709
2025-03-26T09:30:00+01:00,PT15M,8252.678
2025-03-26T09:15:00+01:00,PT15M,8322.024
2025-03-26T09:00:00+01:00,PT15M,8444.514
2025-03-26T08:45:00+01:00,PT15M,8424.845
2025-03-26T08:30:00+01:00,PT15M,8396.661
2025-03-26T08:15:00+01:00,PT15M,8426.122
2025-03-26T08:00:00+01:00,PT15M,8428.833
2025-03-26T07:45:00+01:00,PT15M,8477.485
2025-03-26T07:30:00+01:00,PT15M,8405.322
2025-03-26T07:15:00+01:00,PT15M,8374.622
2025-03-26T07:00:00+01:00,PT15M,8198.553
2025-03-26T06:45:00+01:00,PT15M,8063.811
2025-03-26T06:30:00+01:00,PT15M,7943.995
2025-03-26T06:15:00+01:00,PT15M,7848.196
2025-03-26T06:00:00+01:00,PT15M,7764.637
2025-03-26T05:45:00+01:00,PT15M,7240.048
2025-03-26T05:30:00+01:00,PT15M,7098.912
2025-03-26T05:15:00+01:00,PT15M,7115.729
2025-03-26T05:00:00+01:00,PT15M,6989.294
2025-03-26T04:45:00+01:00,PT15M,6773.732
2025-03-26T04:30:00+01:00,PT15M,6682.492
2025-03-26T04:15:00+01:00,PT15M,6646.314
2025-03-26T04:00:00+01:00,PT15M,6723.949
2025-03-26T03:45:00+01:00,PT15M,6649.098
2025-03-26T03:30:00+01:00,PT15M,6634.863
2025-03-26T03:15:00+01:00,PT15M,6619.202
2025-03-26T03:00:00+01:00,PT15M,6644.153
2025-03-26T02:45:00+01:00,PT15M,6734.938
2025-03-26T02:30:00+01:00,PT15M,6741.916
2025-03-26T02:15:00+01:00,PT15M,6770.187
2025-03-26T02:00:00+01:00,PT15M,6811.011
2025-03-26T01:45:00+01:00,PT15M,6889.542
2025-03-26T01:30:00+01:00,PT15M,6951.632
2025-03-26T01:15:00+01:00,PT15M,7078.779
2025-03-26T01:00:00+01:00,PT15M,7149.277
2025-03-26T00:45:00+01:00,PT15M,7109.735
2025-03-26T00:30:00+01:00,PT15M,7292.965
2025-03-26T00:15:00+01:00,PT15M,7429.138
2025-03-26T00:00:00+01:00,PT15M,7602.102
2025-03-25T23:45:00+01:00,PT15M,7652.743
2025-03-25T23:30:00+01:00,PT15M,7714.112
2025-03-25T23:15:00+01:00,PT15M,7888.529
2025-03-25T23:00:00+01:00,PT15M,7979.189
2025-03-25T22:45:00+01:00,PT15M,8005.189
2025-03-25T22:30:00+01:00,PT15M,8063.178
2025-03-25T22:15:00+01:00,PT15M,8041.984
2025-03-25T22:00:00+01:00,PT15M,8106.157
2025-03-25T21:45:00+01:00,PT15M,8113.298
2025-03-25T21:30:00+01:00,PT15M,8219.204
2025-03-25T21:15:00+01:00,PT15M,8320.85
2025-03-25T21:00:00+01:00,PT15M,8430.15
2025-03-25T20:45:00+01:00,PT15M,8483.883
2025-03-25T20:30:00+01:00,PT15M,8529.787
2025-03-25T20:15:00+01:00,PT15M,8731.617
2025-03-25T20:00:00+01:00,PT15M,8830.856
2025-03-25T19:45:00+01:00,PT15M,9014.816
2025-03-25T19:30:00+01:00,PT15M,9078.762
2025-03-25T19:15:00+01:00,PT15M,9196.616
2025-03-25T19:00:00+01:00,PT15M,9157.362
2025-03-25T18:45:00+01:00,PT15M,9205.753
2025-03-25T18:30:00+01:00,PT15M,9042.841
2025-03-25T18:15:00+01:00,PT15M,8931.38
2025-03-25T18:00:00+01:00,PT15M,8742.421
2025-03-25T17:45:00+01:00,PT15M,8524.257
2025-03-25T17:30:00+01:00,PT15M,8151.35
2025-03-25T17:15:00+01:00,PT15M,7760.415
2025-03-25T17:00:00+01:00,PT15M,7330.006
2025-03-25T16:45:00+01:00,PT15M,7092.101
2025-03-25T16:30:00+01:00,PT15M,6595.763
2025-03-25T16:15:00+01:00,PT15M,6118.767
2025-03-25T16:00:00+01:00,PT15M,5661.608
2025-03-25T15:45:00+01:00,PT15M,5220.826
2025-03-25T15:30:00+01:00,PT15M,4825.339
2025-03-25T15:15:00+01:00,PT15M,4589.754
2025-03-25T15:00:00+01:00,PT15M,4435.351
2025-03-25T14:45:00+01:00,PT15M,4277.414
2025-03-25T14:30:00+01:00,PT15M,4101.517
2025-03-25T14:15:00+01:00,PT15M,3892.099
2025-03-25T14:00:00+01:00,PT15M,3702.566
2025-03-25T13:45:00+01:00,PT15M,3465.823
2025-03-25T13:30:00+01:00,PT15M,3379.371
2025-03-25T13:15:00+01:00,PT15M,3258.591
2025-03-25T13:00:00+01:00,PT15M,3119.359
2025-03-25T12:45:00+01:00,PT15M,3139.714
2025-03-25T12:30:00+01:00,PT15M,3139.681
2025-03-25T12:15:00+01:00,PT15M,3223.435
2025-03-25T12:00:00+01:00,PT15M,3571.265
2025-03-25T11:45:00+01:00,PT15M,4000.096
2025-03-25T11:30:00+01:00,PT15M,4247.254
2025-03-25T11:15:00+01:00,PT15M,4439.356
2025-03-25T11:00:00+01:00,PT15M,4779.839
2025-03-25T10:45:00+01:00,PT15M,5266.754
2025-03-25T10:30:00+01:00,PT15M,5852.843
2025-03-25T10:15:00+01:00,PT15M,6398.075
2025-03-25T10:00:00+01:00,PT15M,6954.981
2025-03-25T09:45:00+01:00,PT15M,7530.017
2025-03-25T09:30:00+01:00,PT15M,7953.891
2025-03-25T09:15:00+01:00,PT15M,8233.956
2025-03-25T09:00:00+01:00,PT15M,8405.904
2025-03-25T08:45:00+01:00,PT15M,8484.631
2025-03-25T08:30:00+01:00,PT15M,8551.198
2025-03-25T08:15:00+01:00,PT15M,8635.875
2025-03-25T08:00:00+01:00,PT15M,8608.99
2025-03-25T07:45:00+01:00,PT15M,8649.114
2025-03-25T07:30:00+01:00,PT15M,8758.069
2025-03-25T07:15:00+01:00,PT15M,8687.815
2025-03-25T07:00:00+01:00,PT15M,8528.938
2025-03-25T06:45:00+01:00,PT15M,8426.921
2025-03-25T06:30:00+01:00,PT15M,8235.121
2025-03-25T06:15:00+01:00,PT15M,8066.956
2025-03-25T06:00:00+01:00,PT15M,7974.144
2025-03-25T05:45:00+01:00,PT15M,7549.792
2025-03-25T05:30:00+01:00,PT15M,7450.494
2025-03-25T05:15:00+01:00,PT15M,7224.107
2025-03-25T05:00:00+01:00,PT15M,7222.094
2025-03-25T04:45:00+01:00,PT15M,6981.29
2025-03-25T04:30:00+01:00,PT15M,6947.228
2025-03-25T04:15:00+01:00,PT15M,6932.384
2025-03-25T04:00:00+01:00,PT15M,6946.731
2025-03-25T03:45:00+01:00,PT15M,6917.868
2025-03-25T03:30:00+01:00,PT15M,6821.72
2025-03-25T03:15:00+01:00,PT15M,6880.909
2025-03-25T03:00:00+01:00,PT15M,6873.999
2025-03-25T02:45:00+01:00,PT15M,6876.152
2025-03-25T02:30:00+01:00,PT15M,6930.737
2025-03-25T02:15:00+01:00,PT15M,6917.965
2025-03-25T02:00:00+01:00,PT15M,7004.297
2025-03-25T01:45:00+01:00,PT15M,7071.683
2025-03-25T01:30:00+01:00,PT15M,7075.858
2025-03-25T01:15:00+01:00,PT15M,7145.258
2025-03-25T01:00:00+01:00,PT15M,7170.297
2025-03-25T00:45:00+01:00,PT15M,7333.949
2025-03-25T00:30:00+01:00,PT15M,7456.28
2025-03-25T00:15:00+01:00,PT15M,7599.297
2025-03-25T00:00:00+01:00,PT15M,7706.058
2025-03-24T23:45:00+01:00,PT15M,7820.206
2025-03-24T23:30:00+01:00,PT15M,7827.48
2025-03-24T23:15:00+01:00,PT15M,7905.965
2025-03-24T23:00:00+01:00,PT15M,8042.751
2025-03-24T22:45:00+01:00,PT15M,8028.922
2025-03-24T22:30:00+01:00,PT15M,8119.769
2025-03-24T22:15:00+01:00,PT15M,8149.674
2025-03-24T22:00:00+01:00,PT15M,8148.406
2025-03-24T21:45:00+01:00,PT15M,8167.719
2025-03-24T21:30:00+01:00,PT15M,8226.67
2025-03-24T21:15:00+01:00,PT15M,8228.179
2025-03-24T21:00:00+01:00,PT15M,8395.001
2025-03-24T20:45:00+01:00,PT15M,8480.662
2025-03-24T20:30:00+01:00,PT15M,8641.777
2025-03-24T20:15:00+01:00,PT15M,8677.942
2025-03-24T20:00:00+01:00,PT15M,8787.146
2025-03-24T19:45:00+01:00,PT15M,8929.974
2025-03-24T19:30:00+01:00,PT15M,8922.706
2025-03-24T19:15:00+01:00,PT15M,8943.63
2025-03-24T19:00:00+01:00,PT15M,9022.271
2025-03-24T18:45:00+01:00,PT15M,9011.657
2025-03-24T18:30:00+01:00,PT15M,8938.134
2025-03-24T18:15:00+01:00,PT15M,8745.248
2025-03-24T18:00:00+01:00,PT15M,8491.027
2025-03-24T17:45:00+01:00,PT15M,8178.954
2025-03-24T17:30:00+01:00,PT15M,7888.4
2025-03-24T17:15:00+01:00,PT15M,7588.698
2025-03-24T17:00:00+01:00,PT15M,7233.631
2025-03-24T16:45:00+01:00,PT15M,6898.009
2025-03-24T16:30:00+01:00,PT15M,6747.861
2025-03-24T16:15:00+01:00,PT15M,6561.314
2025-03-24T16:00:00+01:00,PT15M,6379.055
2025-03-24T15:45:00+01:00,PT15M,6402.156
2025-03-24T15:30:00+01:00,PT15M,6380.254
2025-03-24T15:15:00+01:00,PT15M,6453.697
2025-03-24T15:00:00+01:00,PT15M,6431.136
2025-03-24T14:45:00+01:00,PT15M,6193.078
2025-03-24T14:30:00+01:00,PT15M,6131.959
2025-03-24T14:15:00+01:00,PT15M,6049.677
2025-03-24T14:00:00+01:00,PT15M,6163.728
2025-03-24T13:45:00+01:00,PT15M,6244.069
2025-03-24T13:30:00+01:00,PT15M,6173.631
2025-03-24T13:15:00+01:00,PT15M,6112.231
2025-03-24T13:00:00+01:00,PT15M,5897.046
2025-03-24T12:45:00+01:00,PT15M,5812.762
2025-03-24T12:30:00+01:00,PT15M,5942.418
2025-03-24T12:15:00+01:00,PT15M,5987.257
2025-03-24T12:00:00+01:00,PT15M,6057.984
2025-03-24T11:45:00+01:00,PT15M,6190.793
2025-03-24T11:30:00+01:00,PT15M,6083.055
2025-03-24T11:15:00+01:00,PT15M,6009.786
2025-03-24T11:00:00+01:00,PT15M,6081.032
2025-03-24T10:45:00+01:00,PT15M,6163.611
2025-03-24T10:30:00+01:00,PT15M,6373.502
2025-03-24T10:15:00+01:00,PT15M,6562.951
2025-03-24T10:00:00+01:00,PT15M,6837.285
2025-03-24T09:45:00+01:00,PT15M,7184.203
2025-03-24T09:30:00+01:00,PT15M,7427.4
2025-03-24T09:15:00+01:00,PT15M,7666.598
2025-03-24T09:00:00+01:00,PT15M,7851.723
2025-03-24T08:45:00+01:00,PT15M,7990.503
2025-03-24T08:30:00+01:00,PT15M,8110.635
2025-03-24T08:15:00+01:00,PT15M,8164.437
2025-03-24T08:00:00+01:00,PT15M,8205.239
2025-03-24T07:45:00+01:00,PT15M,8157.72
2025-03-24T07:30:00+01:00,PT15M,8197.284
2025-03-24T07:15:00+01:00,PT15M,8085.382
2025-03-24T07:00:00+01:00,PT15M,7990.793
2025-03-24T06:45:00+01:00,PT15M,7830.652
2025-03-24T06:30:00+01:00,PT15M,7747.459
2025-03-24T06:15:00+01:00,PT15M,7587.898
2025-03-24T06:00:00+01:00,PT15M,7485.078
2025-03-24T05:45:00+01:00,PT15M,7081.315
2025-03-24T05:30:00+01:00,PT15M,7028.827
2025-03-24T05:15:00+01:00,PT15M,6865.027
2025-03-24T05:00:00+01:00,PT15M,6774.025
2025-03-24T04:45:00+01:00,PT15M,6510.426
2025-03-24T04:30:00+01:00,PT15M,6456.079
2025-03-24T04:15:00+01:00,PT15M,6455.681
2025-03-24T04:00:00+01:00,PT15M,6473.506
2025-03-24T03:45:00+01:00,PT15M,6394.934
2025-03-24T03:30:00+01:00,PT15M,6279.54
2025-03-24T03:15:00+01:00,PT15M,6319.043
2025-03-24T03:00:00+01:00,PT15M,6311.915
2025-03-24T02:45:00+01:00,PT15M,6244.346
2025-03-24T02:30:00+01:00,PT15M,6261.978
2025-03-24T02:15:00+01:00,PT15M,6334.804
2025-03-24T02:00:00+01:00,PT15M,6326.411
2025-03-24T01:45:00+01:00,PT15M,6361.608
2025-03-24T01:30:00+01:00,PT15M,6424.583
2025-03-24T01:15:00+01:00,PT15M,6444.492
2025-03-24T01:00:00+01:00,PT15M,6581.243
2025-03-24T00:45:00+01:00,PT15M,6553.908
2025-03-24T00:30:00+01:00,PT15M,6604.857
2025-03-24T00:15:00+01:00,PT15M,6713.058
2025-03-24T00:00:00+01:00,PT15M,6834.489
2025-03-23T23:45:00+01:00,PT15M,6896.696
2025-03-23T23:30:00+01:00,PT15M,7023.086
2025-03-23T23:15:00+01:00,PT15M,7019.107
2025-03-23T23:00:00+01:00,PT15M,7210.573
2025-03-23T22:45:00+01:00,PT15M,7172.12
2025-03-23T22:30:00+01:00,PT15M,7289.693
2025-03-23T22:15:00+01:00,PT15M,7302.657
2025-03-23T22:00:00+01:00,PT15M,7327.696
2025-03-23T21:45:00+01:00,PT15M,7441.163
2025-03-23T21:30:00+01:00,PT15M,7531.047
2025-03-23T21:15:00+01:00,PT15M,7611.498
2025-03-23T21:00:00+01:00,PT15M,7699.83
2025-03-23T20:45:00+01:00,PT15M,7728.748
2025-03-23T20:30:00+01:00,PT15M,7873.875
2025-03-23T20:15:00+01:00,PT15M,7985.908
2025-03-23T20:00:00+01:00,PT15M,8101.714
2025-03-23T19:45:00+01:00,PT15M,8123.251
2025-03-23T19:30:00+01:00,PT15M,8082.63
2025-03-23T19:15:00+01:00,PT15M,8109.405
2025-03-23T19:00:00+01:00,PT15M,8135.64
2025-03-23T18:45:00+01:00,PT15M,8047.763
2025-03-23T18:30:00+01:00,PT15M,7844.062
2025-03-23T18:15:00+01:00,PT15M,7640.507
2025-03-23T18:00:00+01:00,PT15M,7369.313
2025-03-23T17:45:00+01:00,PT15M,7168.873
2025-03-23T17:30:00+01:00,PT15M,6889.838
2025-03-23T17:15:00+01:00,PT15M,6563.339
2025-03-23T17:00:00+01:00,PT15M,6347.113
2025-03-23T16:45:00+01:00,PT15M,6035.593
2025-03-23T16:30:00+01:00,PT15M,5876.633
2025-03-23T16:15:00+01:00,PT15M,5668.491
2025-03-23T16:00:00+01:00,PT15M,5425.165
2025-03-23T15:45:00+01:00,PT15M,5293.472
2025-03-23T15:30:00+01:00,PT15M,5293.678
2025-03-23T15:15:00+01:00,PT15M,5164.252
2025-03-23T15:00:00+01:00,PT15M,4898.191
2025-03-23T14:45:00+01:00,PT15M,4655.308
2025-03-23T14:30:00+01:00,PT15M,4293.041
2025-03-23T14:15:00+01:00,PT15M,4025.428
2025-03-23T14:00:00+01:00,PT15M,3680.181
2025-03-23T13:45:00+01:00,PT15M,3414.602
2025-03-23T13:30:00+01:00,PT15M,3219.137
2025-03-23T13:15:00+01:00,PT15M,3042.505
2025-03-23T13:00:00+01:00,PT15M,2832.678
2025-03-23T12:45:00+01:00,PT15M,2609.962
2025-03-23T12:30:00+01:00,PT15M,2540.052
2025-03-23T12:15:00+01:00,PT15M,2466.625
2025-03-23T12:00:00+01:00,PT15M,2358.114
2025-03-23T11:45:00+01:00,PT15M,2212.768
2025-03-23T11:30:00+01:00,PT15M,2299.858
2025-03-23T11:15:00+01:00,PT15M,2422.709
2025-03-23T11:00:00+01:00,PT15M,2652.391
2025-03-23T10:45:00+01:00,PT15M,2998.339
2025-03-23T10:30:00+01:00,PT15M,3123.663
2025-03-23T10:15:00+01:00,PT15M,3475.51
2025-03-23T10:00:00+01:00,PT15M,3778.558
2025-03-23T09:45:00+01:00,PT15M,4205.023
2025-03-23T09:30:00+01:00,PT15M,4275.2
2025-03-23T09:15:00+01:00,PT15M,4397.027
2025-03-23T09:00:00+01:00,PT15M,4624.573
2025-03-23T08:45:00+01:00,PT15M,4883.931
2025-03-23T08:30:00+01:00,PT15M,5121.316
2025-03-23T08:15:00+01:00,PT15M,5306.662
2025-03-23T08:00:00+01:00,PT15M,5488.767
2025-03-23T07:45:00+01:00,PT15M,5686.201
2025-03-23T07:30:00+01:00,PT15M,5863.317
2025-03-23T07:15:00+01:00,PT15M,5821.775
2025-03-23T07:00:00+01:00,PT15M,5911.335
2025-03-23T06:45:00+01:00,PT15M,6058.792
2025-03-23T06:30:00+01:00,PT15M,6093.08
2025-03-23T06:15:00+01:00,PT15M,6151.54
2025-03-23T06:00:00+01:00,PT15M,6040.885
2025-03-23T05:45:00+01:00,PT15M,5931.021
2025-03-23T05:30:00+01:00,PT15M,5913.316
2025-03-23T05:15:00+01:00,PT15M,5874.421
2025-03-23T05:00:00+01:00,PT15M,5870.539
2025-03-23T04:45:00+01:00,PT15M,5772.03
2025-03-23T04:30:00+01:00,PT15M,5674.282
2025-03-23T04:15:00+01:00,PT15M,5667.426
2025-03-23T04:00:00+01:00,PT15M,5653.445
2025-03-23T03:45:00+01:00,PT15M,5671.019
2025-03-23T03:30:00+01:00,PT15M,5730.639
2025-03-23T03:15:00+01:00,PT15M,5717.313
2025-03-23T03:00:00+01:00,PT15M,5762.318
2025-03-23T02:45:00+01:00,PT15M,5612.246
2025-03-23T02:30:00+01:00,PT15M,5685.586
2025-03-23T02:15:00+01:00,PT15M,5728.975
2025-03-23T02:00:00+01:00,PT15M,5710.852
2025-03-23T01:45:00+01:00,PT15M,5721.519
2025-03-23T01:30:00+01:00,PT15M,5789.28
2025-03-23T01:15:00+01:00,PT15M,5864.508
2025-03-23T01:00:00+01:00,PT15M,5954.844
2025-03-23T00:45:00+01:00,PT15M,5983.617
2025-03-23T00:30:00+01:00,PT15M,6037.412
2025-03-23T00:15:00+01:00,PT15M,6151.624
2025-03-23T00:00:00+01:00,PT15M,6252.842
2025-03-22T23:45:00+01:00,PT15M,6407.068
2025-03-22T23:30:00+01:00,PT15M,6505.981
2025-03-22T23:15:00+01:00,PT15M,6596.72
2025-03-22T23:00:00+01:00,PT15M,6709.129
2025-03-22T22:45:00+01:00,PT15M,6636.794
2025-03-22T22:30:00+01:00,PT15M,6719.323
2025-03-22T22:15:00+01:00,PT15M,6746.895
2025-03-22T22:00:00+01:00,PT15M,6659.345
2025-03-22T21:45:00+01:00,PT15M,6830.219
2025-03-22T21:30:00+01:00,PT15M,6912.397
2025-03-22T21:15:00+01:00,PT15M,7011.915
2025-03-22T21:00:00+01:00,PT15M,7153.12
2025-03-22T20:45:00+01:00,PT15M,7387.058
2025-03-22T20:30:00+01:00,PT15M,7488.129
2025-03-22T20:15:00+01:00,PT15M,7570.48
2025-03-22T20:00:00+01:00,PT15M,7600.837
2025-03-22T19:45:00+01:00,PT15M,7781.047
2025-03-22T19:30:00+01:00,PT15M,7822.708
2025-03-22T19:15:00+01:00,PT15M,7898.133
2025-03-22T19:00:00+01:00,PT15M,7850.147
2025-03-22T18:45:00+01:00,PT15M,7936.735
2025-03-22T18:30:00+01:00,PT15M,7803.089
2025-03-22T18:15:00+01:00,PT15M,7672.704
2025-03-22T18:00:00+01:00,PT15M,7409.797
2025-03-22T17:45:00+01:00,PT15M,6890.878
2025-03-22T17:30:00+01:00,PT15M,6641.334
2025-03-22T17:15:00+01:00,PT15M,6391.355
2025-03-22T17:00:00+01:00,PT15M,6077.03
2025-03-22T16:45:00+01:00,PT15M,5765.708
2025-03-22T16:30:00+01:00,PT15M,5509.475
2025-03-22T16:15:00+01:00,PT15M,5314.976
2025-03-22T16:00:00+01:00,PT15M,4954.981
2025-03-22T15:45:00+01:00,PT15M,4657.72
2025-03-22T15:30:00+01:00,PT15M,4533.069
2025-03-22T15:15:00+01:00,PT15M,4394.562
2025-03-22T15:00:00+01:00,PT15M,4222.063
2025-03-22T14:45:00+01:00,PT15M,4102.486
2025-03-22T14:30:00+01:00,PT15M,4004.005
2025-03-22T14:15:00+01:00,PT15M,3991.908
2025-03-22T14:00:00+01:00,PT15M,4099.911
2025-03-22T13:45:00+01:00,PT15M,4011.782
2025-03-22T13:30:00+01:00,PT15M,4139.142
2025-03-22T13:15:00+01:00,PT15M,4116.175
2025-03-22T13:00:00+01:00,PT15M,4235.954
2025-03-22T12:45:00+01:00,PT15M,4542.332
2025-03-22T12:30:00+01:00,PT15M,4606.499
2025-03-22T12:15:00+01:00,PT15M,4601.387
2025-03-22T12:00:00+01:00,PT15M,4609.647
2025-03-22T11:45:00+01:00,PT15M,4677.444
2025-03-22T11:30:00+01:00,PT15M,4801.609
2025-03-22T11:15:00+01:00,PT15M,4823.442
2025-03-22T11:00:00+01:00,PT15M,4937.271
2025-03-22T10:45:00+01:00,PT15M,5195.445
2025-03-22T10:30:00+01:00,PT15M,5376.271
2025-03-22T10:15:00+01:00,PT15M,5525.047
2025-03-22T10:00:00+01:00,PT15M,5800.243
2025-03-22T09:45:00+01:00,PT15M,6060.874
2025-03-22T09:30:00+01:00,PT15M,6104.161
2025-03-22T09:15:00+01:00,PT15M,6148.985
2025-03-22T09:00:00+01:00,PT15M,6193.656
2025-03-22T08:45:00+01:00,PT15M,6280.319
2025-03-22T08:30:00+01:00,PT15M,6294.676
2025-03-22T08:15:00+01:00,PT15M,6235.316
2025-03-22T08:00:00+01:00,PT15M,6211.804
2025-03-22T07:45:00+01:00,PT15M,6218.22
2025-03-22T07:30:00+01:00,PT15M,6320.894
2025-03-22T07:15:00+01:00,PT15M,6302.833
2025-03-22T07:00:00+01:00,PT15M,6220.349
2025-03-22T06:45:00+01:00,PT15M,6254.038
2025-03-22T06:30:00+01:00,PT15M,6066.268
2025-03-22T06:15:00+01:00,PT15M,6150.468
2025-03-22T06:00:00+01:00,PT15M,6064.41
2025-03-22T05:45:00+01:00,PT15M,5856.919
2025-03-22T05:30:00+01:00,PT15M,5854.97
2025-03-22T05:15:00+01:00,PT15M,5847.919
2025-03-22T05:00:00+01:00,PT15M,5735.228
